id,type,format,identifier,references,created,creator,publisher,license,rightsHolder,catalogNumber
31931063,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027865/original.jpg,https://www.inaturalist.org/photos/50027865,2019-09-01T17:27:42Z,Adam Nickey,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Adam Nickey,50027865
31931068,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027551/original.jpg,https://www.inaturalist.org/photos/50027551,2019-08-31T15:04:16-07:00,Conrad Altmann,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Conrad Altmann,50027551
31931068,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027696/original.jpg,https://www.inaturalist.org/photos/50027696,2019-08-31T15:05:40-07:00,Conrad Altmann,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Conrad Altmann,50027696
31931068,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027631/original.jpg,https://www.inaturalist.org/photos/50027631,2019-08-31T15:05:00-07:00,Conrad Altmann,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Conrad Altmann,50027631
31931069,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027892/original.jpeg,https://www.inaturalist.org/photos/50027892,2019-09-01T14:05:46-07:00,Lisa Wiencek Gerbec,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Lisa Wiencek Gerbec,50027892
31931070,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027844/original.jpg,https://www.inaturalist.org/photos/50027844,2019-08-31T16:05:55-07:00,Conrad Altmann,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Conrad Altmann,50027844
31931070,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027824/original.jpg,https://www.inaturalist.org/photos/50027824,2019-08-31T16:05:29-07:00,Conrad Altmann,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Conrad Altmann,50027824
31931072,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027876/original.jpeg,https://www.inaturalist.org/photos/50027876,2019-09-01T13:05:21-07:00,Nautilus 211,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Nautilus 211,50027876
31931072,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027903/original.jpeg,https://www.inaturalist.org/photos/50027903,2019-09-01T13:05:41-07:00,Nautilus 211,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Nautilus 211,50027903
31931072,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027923/original.jpeg,https://www.inaturalist.org/photos/50027923,2019-09-01T13:05:57-07:00,Nautilus 211,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Nautilus 211,50027923
31931072,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/53301347/original.jpeg,https://www.inaturalist.org/photos/53301347,2019-10-05T13:34:50-07:00,Nautilus 211,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Nautilus 211,53301347
31931073,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026505/original.jpeg,https://www.inaturalist.org/photos/50026505,2019-08-23T06:27:32-07:00,Peter M Martin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Peter M Martin,50026505
31931073,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026520/original.jpeg,https://www.inaturalist.org/photos/50026520,2019-08-23T06:25:12-07:00,Peter M Martin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Peter M Martin,50026520
31931073,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026475/original.jpeg,https://www.inaturalist.org/photos/50026475,2019-08-23T06:25:34-07:00,Peter M Martin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Peter M Martin,50026475
31931073,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026490/original.jpeg,https://www.inaturalist.org/photos/50026490,2019-08-23T06:26:16-07:00,Peter M Martin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Peter M Martin,50026490
31931074,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027884/original.jpg,https://www.inaturalist.org/photos/50027884,2018-12-22T15:12:25Z,Aaron Meritt,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Aaron Meritt,50027884
31931076,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027896/original.jpg,https://www.inaturalist.org/photos/50027896,2019-08-31T13:30:08Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50027896
31931076,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027874/original.jpg,https://www.inaturalist.org/photos/50027874,2019-08-31T13:30:08Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50027874
31931080,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027921/original.jpg,https://www.inaturalist.org/photos/50027921,2019-09-01T13:06:20Z,ladr,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,ladr,50027921
31931081,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027891/original.jpg,https://www.inaturalist.org/photos/50027891,2019-09-01T18:05:52Z,twill1916,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,twill1916,50027891
31931082,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027887/original.jpeg,https://www.inaturalist.org/photos/50027887,2019-09-01T13:02:58-07:00,bailey_shanti,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,bailey_shanti,50027887
31931084,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027909/original.jpg,https://www.inaturalist.org/photos/50027909,2019-09-01T16:16:05Z,Steven Lamonde,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Lamonde,50027909
31931086,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027948/original.jpg,https://www.inaturalist.org/photos/50027948,2019-09-01T18:16:17-07:00,Paul Braun,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Paul Braun,50027948
31931086,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027894/original.jpg,https://www.inaturalist.org/photos/50027894,2019-09-01T18:16:58-07:00,Paul Braun,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Paul Braun,50027894
31931086,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027905/original.jpg,https://www.inaturalist.org/photos/50027905,2019-09-01T18:16:54-07:00,Paul Braun,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Paul Braun,50027905
31931086,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027927/original.jpg,https://www.inaturalist.org/photos/50027927,2019-09-01T18:16:50-07:00,Paul Braun,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Paul Braun,50027927
31931087,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027897/original.jpg,https://www.inaturalist.org/photos/50027897,2019-09-01T13:06:24Z,Glenn Perricone,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Glenn Perricone,50027897
31931089,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027900/original.jpg,https://www.inaturalist.org/photos/50027900,2017-08-04T16:59:43Z,abazaba667,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,abazaba667,50027900
31931093,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025432/original.jpg,https://www.inaturalist.org/photos/50025432,2019-09-01T16:05:52-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025432
31931093,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025438/original.jpg,https://www.inaturalist.org/photos/50025438,2019-09-01T16:05:57-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025438
31931093,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025446/original.jpg,https://www.inaturalist.org/photos/50025446,2019-09-01T16:06:02-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025446
31931094,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025608/original.jpg,https://www.inaturalist.org/photos/50025608,2019-09-01T16:18:28-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025608
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025695/original.jpg,https://www.inaturalist.org/photos/50025695,2019-09-01T15:18:28-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025695
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025763/original.jpg,https://www.inaturalist.org/photos/50025763,2019-09-01T15:18:39-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025763
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025805/original.jpg,https://www.inaturalist.org/photos/50025805,2019-09-01T15:20:39-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025805
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025851/original.jpg,https://www.inaturalist.org/photos/50025851,2019-09-01T15:13:02-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025851
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025993/original.jpg,https://www.inaturalist.org/photos/50025993,2019-09-01T15:15:45-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50025993
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026016/original.jpg,https://www.inaturalist.org/photos/50026016,2019-09-01T15:14:22-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026016
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026119/original.jpg,https://www.inaturalist.org/photos/50026119,2019-09-01T15:16:06-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026119
31931095,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026122/original.jpg,https://www.inaturalist.org/photos/50026122,2019-09-01T15:18:03-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026122
31931096,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/76219004/original.jpg,https://www.inaturalist.org/photos/76219004,2019-09-01T18:06:20Z,beachlife,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,beachlife,76219004
31931098,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026296/original.jpg,https://www.inaturalist.org/photos/50026296,2019-09-01T15:02:11-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026296
31931098,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026295/original.jpg,https://www.inaturalist.org/photos/50026295,2019-09-01T15:02:08-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026295
31931099,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026354/original.jpg,https://www.inaturalist.org/photos/50026354,2019-09-01T15:45:27-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026354
31931099,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026383/original.jpg,https://www.inaturalist.org/photos/50026383,2019-09-01T15:45:35-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026383
31931101,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026466/original.jpg,https://www.inaturalist.org/photos/50026466,2019-09-01T15:45:29-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026466
31931104,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026701/original.jpg,https://www.inaturalist.org/photos/50026701,2019-09-01T15:43:07-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026701
31931104,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026709/original.jpg,https://www.inaturalist.org/photos/50026709,2019-09-01T15:43:14-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026709
31931105,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026825/original.jpg,https://www.inaturalist.org/photos/50026825,2019-09-01T15:01:09-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026825
31931105,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026844/original.jpg,https://www.inaturalist.org/photos/50026844,2019-09-01T15:00:55-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026844
31931107,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026968/original.jpg,https://www.inaturalist.org/photos/50026968,2019-09-01T16:18:40-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026968
31931107,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026960/original.jpg,https://www.inaturalist.org/photos/50026960,2019-09-01T16:18:48-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026960
31931107,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50026964/original.jpg,https://www.inaturalist.org/photos/50026964,2019-09-01T16:19:01-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50026964
31931108,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027951/original.jpg,https://www.inaturalist.org/photos/50027951,2019-09-01T16:16:25Z,Steven Lamonde,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Lamonde,50027951
31931110,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027039/original.jpg,https://www.inaturalist.org/photos/50027039,2019-09-01T15:47:23-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027039
31931110,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027050/original.jpg,https://www.inaturalist.org/photos/50027050,2019-09-01T15:47:26-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027050
31931111,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027117/original.jpg,https://www.inaturalist.org/photos/50027117,2019-09-01T16:06:37-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027117
31931111,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027122/original.jpg,https://www.inaturalist.org/photos/50027122,2019-09-01T16:06:47-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027122
31931111,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027138/original.jpg,https://www.inaturalist.org/photos/50027138,2019-09-01T16:06:59-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027138
31931112,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027995/original.jpg,https://www.inaturalist.org/photos/50027995,2019-08-31T20:53:10Z,jerr17,iNaturalist,http://creativecommons.org/licenses/by/4.0/,jerr17,50027995
31931117,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027949/original.jpg,https://www.inaturalist.org/photos/50027949,2019-08-31T16:03:13Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50027949
31931118,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027265/original.jpg,https://www.inaturalist.org/photos/50027265,2019-09-01T16:14:18-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027265
31931118,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027274/original.jpg,https://www.inaturalist.org/photos/50027274,2019-09-01T16:14:32-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027274
31931118,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027321/original.jpg,https://www.inaturalist.org/photos/50027321,2019-09-01T16:14:41-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027321
31931119,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027556/original.jpg,https://www.inaturalist.org/photos/50027556,2019-09-01T16:10:29-07:00,Butor and Gogol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Butor and Gogol,50027556
